,Unnamed: 0,label,tweet,tokens,stem,lemmas,text
781,1562,0.0,RT @ArnabGswm: Modi :  Father of the nation \nSadhvi Pragya : Mother of the nation \nSmriti Irani :  Daughter of the nation \nSambit Patra :\xe2\x80\xa6,"['rt', 'user', 'modi', 'father', 'of', 'the', 'nation', 'nsadhvi', 'pragya', 'mother', 'of', 'the', 'nation', 'nsmriti', 'irani', 'daughter', 'of', 'the', 'nation', 'nsambit', 'patra', 'xe2x80xa6']",rt us mod fath of the nat nsadhv pragy moth of the nat nsmriti iran daught of the nat nsambit patr xe2x80xa6,rt user modi father of the nation nsadhvi pragya mother of the nation nsmriti irani daughter of the nation nsambit patra xe2x80xa6,"rt user modi father of the nation nsadhvi pragya mother of the nation nsmriti irani daughter of the nation nsambit patra xe2x80xa6
"
782,1564,0.0,"@sudhirchaudhary #CongressPresidentRahulGandhi   Seedhi baat congress ki ulti Ginti Chaalu. .., pappu cant dance sa\xe2\x80\xa6 https://t.co/b8wRITUiB1","['user', 'hashtag', 'seedhi', 'baat', 'congress', 'ki', 'ulti', 'ginti', 'chaalu', 'pappu', 'can', 'not', 'dance', 'saxe2x80xa6', 'url']",us hasht seedh baat congress ki ult gint chaalu pappu can not dant saxe2x80xa6 url,user hashtag seedhi baat congress ki ulti ginti chaalu pappu can not dance saxe2x80xa6 url,"User Hashtag CD Bathi put to Congress
"
783,1566,2.0,Ye to Pappu ka bhi baap nikala... Saala ab fair and lovely waale pincher banayenge road side pe... https://t.co/t6XM44Nvgs,"['ye', 'to', 'pappu', 'ka', 'bhi', 'baap', 'nikala', 'saala', 'ab', 'fair', 'and', 'lovely', 'waale', 'pincher', 'banayenge', 'road', 'side', 'pe', 'url']",ye to pappu ka bhi baap nikal saal ab fair and lov waal pinch banayeng road sid pe url,ye to pappu ka bhi baap nikala saala ab fair and lovely waale pincher banayenge road side pe url,"This father of Pappu too turned out to be a fair and lovely pincher who will make road side URL
"
784,1568,2.0,@evelyn_sharma @ayushmannk @TSeries @rohansippy Nautanki Saala,"['user', 'user', 'user', 'user', 'nautanki', 'saala']",us us us us nautank saal,user user user user nautanki saala,"user user user user nautanki saala
"
785,1570,0.0,#VirushkaWEDDING\n#Virushka \n\nWhole instagram feed is full of virat and anuskha's wedding photos and videos \n\nSaala\xe2\x80\xa6 https://t.co/daSWn9h81V,"['hashtagnhashtag', 'nnwhole', 'instagram', 'feed', 'is', 'full', 'of', 'virat', 'and', 'anuskhas', 'wedding', 'photos', 'and', 'videos', 'nnsaalaxe2x80xa6', 'url']",hashtagnhasht nnwhole instagram fee is ful of vir and anuskha wed photo and video nnsaalaxe2x80xa6 url,hashtagnhashtag nnwhole instagram fee be full of virat and anuskhas wed photos and videos nnsaalaxe2x80xa6 url,"hashtag hashtag whole instagram feed be full of virat and anuskhas wed photos and videos nnsaalaxe2x80xa6 url
"
786,1572,2.0,@RealGodess @FemdomDaily @NiteFlirt @clips4sale @rtfindom @ClubPdstl Tere litye 377 hai kutte. Saala homo,"['user', 'user', 'user', 'user', 'user', 'user', 'tere', 'litye', 'three hundred and seventy-seven', 'hai', 'kutte', 'saala', 'homo']",us us us us us us ter lity three hundred and seventy-seven hai kut saal homo,user user user user user user tere litye three hundred and seventy-seven hai kutte saala homo,"user user user user user user tere litye three hundred and seventy-seven hai kutte saala homo
"
787,1574,2.0,@TimesNow Modi is lucky to have this chutiya mandali as opposition saala public inke jeso ki rally mein ja ke vote modi ko de aati hai,"['user', 'modi', 'is', 'lucky', 'to', 'have', 'this', 'chutiya', 'mandali', 'as', 'opposition', 'saala', 'public', 'inke', 'jeso', 'ki', 'rally', 'mein', 'ja', 'ke', 'vote', 'modi', 'ko', 'de', 'aati', 'hai']",us mod is lucky to hav thi chutiy mandal as opposit saal publ ink jeso ki ral mein ja ke vot mod ko de aat hai,user modi be lucky to have this chutiya mandali as opposition saala public inke jeso ki rally mein ja ke vote modi ko de aati hai,"User Modi Be Lucky To Have This Chutia congregation as Opposition Sala Public goes to his rally to vote for Modi
"
788,1576,2.0,@oitoii @bollywood_life @pinkvilla @BOCLive @tellychakkar @indiaforums Saala kamina @ipriyanksharmaa .. tu tho pyaa\xe2\x80\xa6 https://t.co/XHcoyGHZ6Z,"['user', 'user', 'user', 'user', 'user', 'user', 'saala', 'kamina', 'user', 'tu', 'tho', 'pyaaxe2x80xa6', 'url']",us us us us us us saal kamin us tu tho pyaaxe2x80xa6 url,user user user user user user saala kamina user tu tho pyaaxe2x80xa6 url,"user user user user user user saala kamina user tu tho pyaaxe2x80xa6 url
"
789,1578,2.0,Marwaye ga saala!,"['marwaye', 'ga', 'saala']",marway ga saal,marwaye ga saala,"Get killed
"
790,1580,2.0,Saala samajh hi nahi aa raha - Newsfeed hai ya Anushka ki shaadi ka album!\n\xf0\x9f\x98\x82,"['saala', 'samajh', 'hi', 'nahi', 'aa', 'raha', 'newsfeed', 'hai', 'ya', 'anushka', 'ki', 'shaadi', 'ka', 'albumnxf0x9fx98x82']",saal samajh hi nah aa rah newsfee hai ya anushk ki shaad ka albumnxf0x9fx98x82,saala samajh hi nahi aa raha newsfeed hai ya anushka ki shaadi ka albumnxf0x9fx98x82,"The fucker is not understanding Navsfid or Anushka's wedding album 9 Fx 98 Fx 82
"
791,1582,2.0,Arey ye saala poora hi pagla gaya hai kya?\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/Js35wEm7Mf,"['arey', 'ye', 'saala', 'poora', 'hi', 'pagla', 'gaya', 'hai', 'kyanxf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82', 'url']",arey ye saal poor hi pagl gay hai kyanxf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 url,arey ye saala poora hi pagla gaya hai kyanxf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 url,"arey ye saala poora hi pagla gaya hai kyanxf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 url
"
792,1584,0.0,RT @Ra_Bies: Congratulations to Virat Kohli and Anushka Sharma on their wedding. They make a beautiful &amp,"['rt', 'user', 'congratulations', 'to', 'virat', 'kohli', 'and', 'anushka', 'sharma', 'on', 'their', 'wedding', 'they', 'make', 'a', 'beautiful']",rt us congrat to vir kohl and anushk sharm on their wed they mak a beauty,rt user congratulations to virat kohli and anushka sharma on their wed they make a beautiful,"rt user congratulations to virat kohli and anushka sharma on their wed they make a beautiful
"
793,1586,2.0,PAKA RAHA SAALA,"['paka', 'raha', 'saala']",pak rah saal,paka raha saala,"Culinary secret
"
794,1588,0.0,RT @gaurav_jain13: @Slimshaddy004 @KroorSingh @AvixBarbarian @Lil_Sattu @chora_sarkastic @Bhagwa_pujari @akshay_aloona @aloona_akash @raghu\xe2\x80\xa6,"['rt', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'user', 'mentionxe2x80xa6']",rt us us us us us us us us us mentionxe2x80xa6,rt user user user user user user user user user mentionxe2x80xa6,"rt user user user user user user user user user mentionxe2x80xa6
"
795,1590,2.0,@CNNnews18 Saala dheemag ka batthi nahi jaltha hey kya,"['user', 'saala', 'dheemag', 'ka', 'batthi', 'nahi', 'jaltha', 'hey', 'kya']",us saal dheem ka batth nah jalth hey kya,user saala dheemag ka batthi nahi jaltha hey kya,"Ujar sala dhimag ka bat to jathha hai kahaan
"
796,1592,2.0,@BiggBossNewz issi vikas gupta k liye priyank 1st week m evict hua tha saala doogla insaan chutiya gay...,"['user', 'issi', 'vikas', 'gupta', 'k', 'liye', 'priyank', '1st', 'week', 'm', 'evict', 'hua', 'tha', 'saala', 'doogla', 'insaan', 'chutiya', 'gay']",us iss vika gupt k liy priyank 1st week m evict hua tha saal doogl insa chutiy gay,user issi vikas gupta k liye priyank 1st week m evict hua tha saala doogla insaan chutiya gay,"Priyanka was evicted in the 1st week for the same Vikas Gupta, Sala Dungla Insan Chutiya
"
797,1594,0.0,RT @kushansarkar: Manyavar got free air time without spending a penny. Italy ka GDP mein izaafa huya. unke caterers aur bhangrawale paisa k\xe2\x80\xa6,"['rt', 'user', 'manyavar', 'got', 'free', 'air', 'time', 'without', 'spending', 'a', 'penny', 'italy', 'ka', 'gdp', 'mein', 'izaafa', 'huya', 'unke', 'caterers', 'aur', 'bhangrawale', 'paisa', 'kxe2x80xa6']",rt us manyav got fre air tim without spend a penny ita ka gdp mein izaaf huy unk cat aur bhangraw pais kxe2x80xa6,rt user manyavar get free air time without spend a penny italy ka gdp mein izaafa huya unke caterers aur bhangrawale paisa kxe2x80xa6,"RAT US MANAGER GET FREE AIR TIME WITHOUT SPENDED PANI ITALY INCREASED IN GDP.
"
798,1596,2.0,"@RizwanPehelwan @palwashaminhas Hahaha even Google thinks ""Tera mulk Hai saala""","['user', 'user', 'hahaha', 'even', 'google', 'thinks', 'tera', 'mulk', 'hai', 'saala']",us us hahah ev googl think ter mulk hai saal,user user hahaha even google think tera mulk hai saala,"user user hahaha even google think tera mulk hai saala
"
799,1598,0.0,@Bollyhungama @iTheRider1 @BeingSalmanKhan Nahi February /non holiday pe aati toh 400cr karti aur bb family movie n\xe2\x80\xa6 https://t.co/lc40QpyLqP,"['user', 'user', 'user', 'nahi', 'february', 'non', 'holiday', 'pe', 'aati', 'toh', '400cr', 'karti', 'aur', 'bb', 'family', 'movie', 'nxe2x80xa6', 'url']",us us us nah febru non holiday pe aat toh 400cr kart aur bb famy movy nxe2x80xa6 url,user user user nahi february non holiday pe aati toh 400cr karti aur bb family movie nxe2x80xa6 url,"USER USER USER NOT FABRICORY NON HOLIDAY COMES TOH 400 CRATI AND BUB FAMILY MOVIE SINCE 2X 80X 6 URL
"
800,1600,2.0,Saala Rahul naam mein hi khot hai...Most r Pappus https://t.co/iUlQaK2lzY,"['saala', 'rahul', 'naam', 'mein', 'hi', 'khot', 'haimost', 'r', 'pappus', 'url']",saal rah naam mein hi khot haimost r papp url,saala rahul naam mein hi khot haimost r pappus url,"Little heist and Pappus URL in the name Rahul
"
801,1602,2.0,@Punkkboy Chutiya saala.,"['user', 'chutiya', 'saala']",us chutiy saal,user chutiya saala,"User Chutia Sala
"
802,1604,2.0,"RT @sarangs722: Hina : ""Kamina, kutta, saala""\n\nAnd this lady was targeting Vikas yesterday just bcoz he called her ""chalu"" \xf0\x9f\x91\x8f\n\n#BB11 #BiggBo\xe2\x80\xa6","['rt', 'user', 'hina', 'kamina', 'kutta', 'saalannand', 'this', 'lady', 'was', 'targeting', 'vikas', 'yesterday', 'just', 'bcoz', 'he', 'called', 'her', 'chalu', 'xf0x9fx91x8fnnhashtag', 'hashtagxe2x80xa6']",rt us hin kamin kutt saalannand thi lady was target vika yesterday just bcoz he cal her chalu xf0x9fx91x8fnnhashtag hashtagxe2x80xa6,rt user hina kamina kutta saalannand this lady be target vikas yesterday just bcoz he call her chalu xf0x9fx91x8fnnhashtag hashtagxe2x80xa6,"rt user hina kamina kutta saalannand this lady be target vikas yesterday just bcoz he call her chalu xf0x9fx91x8fnnhashtag hashtagxe2x80xa6
"
803,1606,2.0,"@Mayuri6 hhhaha....And,then suddenly reality struck me &amp; I was like....saala kya rakha hai yaar shaadi mein ;)","['user', 'hhhahaandthen', 'suddenly', 'reality', 'struck', 'me', 'i', 'was', 'likesaala', 'kya', 'rakha', 'hai', 'yaar', 'shaadi', 'mein']",us hhhahaandthen sud real struck me i was likesaal kya rakh hai ya shaad mein,user hhhahaandthen suddenly reality strike me i be likesaala kya rakha hai yaar shaadi mein,"User hahhandoon what is Shri Bay Leksasala in a sadly reality strike or in my marriage
"
804,1608,2.0,"@Shujaatsays Bhai, Fawaad ko Karan Johar chase lar chuka tha. Fawaad back gulley mein Cricket khelta hai, saala front pe aata hi nahin","['user', 'bhai', 'fawaad', 'ko', 'karan', 'johar', 'chase', 'lar', 'chuka', 'tha', 'fawaad', 'back', 'gulley', 'mein', 'cricket', 'khelta', 'hai', 'saala', 'front', 'pe', 'aata', 'hi', 'nahin']",us bha fawaad ko kar joh chas lar chuk tha fawaad back gulley mein cricket khelt hai saal front pe aat hi nahin,user bhai fawaad ko karan johar chase lar chuka tha fawaad back gulley mein cricket khelta hai saala front pe aata hi nahin,"User had fought brother Fawad for Karan Johar Chase, Fawad plays cricket in back ball
"
805,1610,2.0,"@AshiQuotes suar ki aulad hai aamir, saala aatankwadi hai ye","['user', 'suar', 'ki', 'aulad', 'hai', 'aamir', 'saala', 'aatankwadi', 'hai', 'ye']",us suar ki aulad hai aamir saal aatankwad hai ye,user suar ki aulad hai aamir saala aatankwadi hai ye,"Aamir's brother is a terrorist
"
806,1612,2.0,Koi saala dil de karib aunn dena nahi \n10 DAYS TO TZH,"['koi', 'saala', 'dil', 'de', 'karib', 'aunn', 'dena', 'nahi', 'n10', 'days', 'to', 'tzh']",koi saal dil de karib aun den nah n10 day to tzh,koi saala dil de karib aunn dena nahi n10 days to tzh,"No brother-in-law give close attention, 10 days is not enough
"
807,1614,2.0,@SpoookyAnam arey bol kutti\xf0\x9f\x98\x90\xf0\x9f\x98\x90kitni footage khati hai,"['user', 'arey', 'bol', 'kuttixf0x9fx98x90xf0x9fx98x90kitni', 'footage', 'khati', 'hai']",us arey bol kuttixf0x9fx98x90xf0x9fx98x90kitni foot khat hai,user arey bol kuttixf0x9fx98x90xf0x9fx98x90kitni footage khati hai,"Usher Hey Ball KuttixFX1X3X3X3XFXX1FX3X1Foot Footage Damaged
"
808,1616,0.0,@alia_ilahi uno what u didnt appreciate enough?,"['user', 'uno', 'what', 'you', 'did', 'not', 'appreciate', 'enough']",us uno what you did not apprecy enough,user uno what you do not appreciate enough,"user uno what you do not appreciate enough
"
809,1618,2.0,Attachment se zyaada chutiya aur kutti cheez aur kuch nahi hain.,"['attachment', 'se', 'zyaada', 'chutiya', 'aur', 'kutti', 'cheez', 'aur', 'kuch', 'nahi', 'hain']",attach se zyaad chutiy aur kutt cheez aur kuch nah hain,attachment se zyaada chutiya aur kutti cheez aur kuch nahi hain,"There is nothing more than attachments and kutis
"
810,1620,2.0,"RT @IscoDeewane: tag yourselves i\'m ""phoo phoo karke laga kutti"" https://t.co/HFfz9Cs7af","['rt', 'user', 'tag', 'yourselves', 'im', 'phoo', 'phoo', 'karke', 'laga', 'kutti', 'url']",rt us tag yourselv im phoo phoo kark lag kutt url,rt user tag yourselves im phoo phoo karke laga kutti url,"Root User Tag Yurlsways In Few Few Cork Like Kutty URL
"
811,1622,2.0,"RT @AaltuJalaltu: @loveyouzindagi_ Sabse kutti cheez hai yeh duniya\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Never trust anyone, nobody loves u, u came alone, u will go alone\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xe2\x80\xa6","['rt', 'user', 'user', 'sabse', 'kutti', 'cheez', 'hai', 'yeh', 'duniyaxf0x9fx98x82xf0x9fx98x82xf0x9fx98x82', 'never', 'trust', 'anyone', 'nobody', 'loves', 'you', 'you', 'came', 'alone', 'you', 'will', 'go', 'alonexf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xe2x80xa6']",rt us us sabs kutt cheez hai yeh duniyaxf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 nev trust anyon nobody lov you you cam alon you wil go alonexf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xe2x80xa6,rt user user sabse kutti cheez hai yeh duniyaxf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 never trust anyone nobody love you you come alone you will go alonexf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xe2x80xa6,"rt user user sabse kutti cheez hai yeh duniyaxf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 never trust anyone nobody love you you come alone you will go alonexf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xe2x80xa6
"
812,1624,0.0,@gujarati_kutti but both are equally as good,"['user', 'but', 'both', 'are', 'equally', 'as', 'good']",us but both ar eq as good,user but both be equally as good,"user but both be equally as good
"
813,1626,2.0,Zindagi = kutti di bachi \xf0\x9f\x98\x82,"['zindagi', 'kutti', 'di', 'bachi', 'xf0x9fx98x82']",zindag kutt di bach xf0x9fx98x82,zindagi kutti di bachi xf0x9fx98x82,"zindagi kutti di bachi xf0x9fx98x82
"
814,1628,0.0,RT @AnoopSharma159: @aanchalgupta973 @Chikkuuzz @queenRoseslay @TheKaranPatel Koun dekhega Hina ko movie Pagal ho gye hai 31 Sal ki heroine\xe2\x80\xa6,"['rt', 'user', 'user', 'user', 'user', 'user', 'koun', 'dekhega', 'hina', 'ko', 'movie', 'pagal', 'ho', 'gye', 'hai', 'thirty-one', 'sal', 'ki', 'heroinexe2x80xa6']",rt us us us us us koun dekheg hin ko movy pag ho gye hai thirty-one sal ki heroinexe2x80xa6,rt user user user user user koun dekhega hina ko movie pagal ho gye hai thirty-one sal ki heroinexe2x80xa6,"Rat user, user, user, user, who will watch Hina, the movie has gone crazy, Thirty-one year heroinx 2x 80x 6
"
815,1630,2.0,@Fabarsal @abdulla_rajput Once areeb ne mje troll kia tha uske bd wo khud pachta raha thq kis kutti chz ko troll kr betha hu \xf0\x9f\x98\x82,"['user', 'user', 'once', 'areeb', 'ne', 'mje', 'troll', 'kia', 'tha', 'uske', 'bd', 'wo', 'khud', 'pachta', 'raha', 'thq', 'kis', 'kutti', 'chz', 'ko', 'troll', 'kr', 'betha', 'hu', 'xf0x9fx98x82']",us us ont areeb ne mje trol kia tha usk bd wo khud pacht rah thq kis kutt chz ko trol kr beth hu xf0x9fx98x82,user user once areeb ne mje troll kia tha uske bd wo khud pachta raha thq kis kutti chz ko troll kr betha hu xf0x9fx98x82,"User User Once Areeb had a fun troll, he was regretting himself till the Kutty Chas have been trolled.
"
816,1632,0.0,my looks has gone for a toss due to exam stuffs.\rExam v badi kutti chiz hai \xf0\x9f\x98\xab\r\r10 DAYS FOR TZH,"['my', 'looks', 'has', 'gone', 'for', 'a', 'toss', 'due', 'to', 'exam', 'stuffsrexam', 'v', 'badi', 'kutti', 'chiz', 'hai', 'xf0x9fx98xabrr10', 'days', 'for', 'tzh']",my look has gon for a toss due to exam stuffsrexam v bad kutt chiz hai xf0x9fx98xabrr10 day for tzh,my look have go for a toss due to exam stuffsrexam v badi kutti chiz hai xf0x9fx98xabrr10 days for tzh,"my look have go for a toss due to exam stuffsrexam v badi kutti chiz hai xf0x9fx98xabrr10 days for tzh
"
817,1634,2.0,RT @hashir_shykh: That Kutti Moment!!!!! https://t.co/ZtGD4pRFZL,"['rt', 'user', 'that', 'kutti', 'moment', 'url']",rt us that kutt mom url,rt user that kutti moment url,"rt user that kutti moment url
"
818,1636,0.0,@gujarati_kutti wow,"['user', 'wow']",us wow,user wow,"user wow
"
819,1638,2.0,RT @scorpionerror: @bandgikalara Woh kutti + kamini bhi hai.,"['rt', 'user', 'user', 'woh', 'kutti', 'kamini', 'bhi', 'hai']",rt us us woh kutt kamin bhi hai,rt user user woh kutti kamini bhi hai,"Rat user user is also that dog bastard
"
820,1640,0.0,@aanchalgupta973 @Chikkuuzz @queenRoseslay @TheKaranPatel Koun dekhega Hina ko movie Pagal ho gye hai 31 Sal ki her\xe2\x80\xa6 https://t.co/D3FlebzPCh,"['user', 'user', 'user', 'user', 'koun', 'dekhega', 'hina', 'ko', 'movie', 'pagal', 'ho', 'gye', 'hai', 'thirty-one', 'sal', 'ki', 'herxe2x80xa6', 'url']",us us us us koun dekheg hin ko movy pag ho gye hai thirty-one sal ki herxe2x80xa6 url,user user user user koun dekhega hina ko movie pagal ho gye hai thirty-one sal ki herxe2x80xa6 url,"User User User User Who will watch Hina's movie gone crazy Thirty-one year old Hershey 2x 80x 6 URL
"
821,1642,0.0,"RT @IntThings: If you want it bad enough, you'll work hard enough to get it","['rt', 'user', 'if', 'you', 'want', 'it', 'bad', 'enough', 'you', 'will', 'work', 'hard', 'enough', 'to', 'get', 'it']",rt us if you want it bad enough you wil work hard enough to get it,rt user if you want it bad enough you will work hard enough to get it,"rt user if you want it bad enough you will work hard enough to get it
"
822,1644,2.0,@RickyHamza @abdulla_rajput Hammad kutti cheez hai\xf0\x9f\x98\x82\xf0\x9f\x98\x82,"['user', 'user', 'hammad', 'kutti', 'cheez', 'haixf0x9fx98x82xf0x9fx98x82']",us us hammad kutt cheez haixf0x9fx98x82xf0x9fx98x82,user user hammad kutti cheez haixf0x9fx98x82xf0x9fx98x82,"user user hammad kutti cheez haixf0x9fx98x82xf0x9fx98x82
"
823,1646,2.0,"@Itxx_Zara @talheyyyyy Ek tweet karo ""Mard zaat kutti hai"" phir tamasha daikho\xf0\x9f\x94\xa5\xf0\x9f\x98\x82","['user', 'user', 'ek', 'tweet', 'karo', 'mard', 'zaat', 'kutti', 'hai', 'phir', 'tamasha', 'daikhoxf0x9fx94xa5xf0x9fx98x82']",us us ek tweet karo mard zaat kutt hai phir tamash daikhoxf0x9fx94xa5xf0x9fx98x82,user user ek tweet karo mard zaat kutti hai phir tamasha daikhoxf0x9fx94xa5xf0x9fx98x82,"User User Tweet a man
"
824,1648,0.0,@alia_ilahi no pain no gain,"['user', 'no', 'pain', 'no', 'gain']",us no pain no gain,user no pain no gain,"user no pain no gain
"
825,1650,2.0,RT @radha_kamesh: Kutti k\xc3\xa0ambu https://t.co/ewEjfzVqBd,"['rt', 'user', 'kutti', 'kxc3xa0ambu', 'url']",rt us kutt kxc3xa0ambu url,rt user kutti kxc3xa0ambu url,"rt user kutti kxc3xa0ambu url
"
