,label,user,tweet,emb,cleaned_tweets,lemmas
144,1,2440349543,935935229860093953,"[ 1.0645839   1.7819413  -0.07320118  0.367584   -0.6543924  -4.957595
 -3.9299886  -0.07247542  2.0081336   1.7922051  -4.151921   -1.1562287
  0.00554105 -1.804741    0.33686602  0.84487915  0.01096689  2.0293365
 -0.3478761   0.71680456  1.2376176  -3.5480664  -4.3335414  -3.3539472
 -0.8745026  -1.0750567  -4.4128723  -2.9909441  -4.668949   -1.1641444
  0.76533455  0.14467137 -3.7684026  -1.7349296   1.4437138  -3.6013527
  1.5749371  -1.3709089  -1.5592172  -3.964585   -3.122243    3.2182908
 -1.0937679  -2.8648899  -0.886111    1.7248341   0.8724191   0.48172495
 -4.7143016   3.3873787   1.4167176   1.5822966   0.95609933  0.9503931
 -1.1177624   0.7848301  -1.2290069  -0.3974384   0.9737615   2.3895116
 -2.1485963  -2.1083615  -0.12298674  1.1694171 ]",<User> Hate from Hina is so that the filth of lust is also right,<user> hina se hate itni hai ki bandagi ki gandagi bhi sahi lag rai hai tumko
145,0,928577109076914177,935934140855259136,"[ 1.4928275  -1.8800718  -2.7232573  -0.21709217 -0.62213075 -1.7498609
  2.4822986   1.0319959   1.3151612  -1.0520698  -1.4591244  -1.9782449
  0.5134369   0.43123654 -0.93124384  2.9072592  -4.2809286  -1.7201446
  1.8429871   0.41265237  0.9042583  -2.6496546  -0.80573744  3.7018552
 -0.0499303  -3.237409   -4.3635917  -2.5610151  -1.0913671   3.181391
  0.94961137 -2.1556795   0.3032059  -0.25918767  0.14163192 -5.4828076
 -2.1321793   2.168651   -5.5338893  -6.073363    1.0852598   0.770856
  2.4651008  -0.8962257  -1.8551067   0.62010044 -2.7510505   0.5827564
 -2.0432887  -2.1776361   2.0248146  -5.714196   -0.81820714 -1.3618628
  0.17808619  1.0241851  -1.0649343   0.4820843   2.9545615  -2.5553207
 -4.063233    1.5075607  -0.72314906  0.5446028 ]",<user> <user> Dr. for E-Heart's Beyond Brother Alley,<user> <user> i hate heena too par bhai gali mat do
146,0,719457712786935808,935933750407340032,"[ 4.228542   -2.8027763  -3.8653874   8.159079    3.1233037  -0.48455393
 -5.327367   -1.1354762  -3.847045    8.313764   -2.0323246  -1.1163791
  7.918714   -2.1052663   1.043783   -1.6541613  -2.804232    3.8978984
  0.30140337 -2.60595    -7.4596105  -0.44468114  3.1072185   1.7238177
 -1.0275748  -2.5406208   3.431994    0.02430271  0.78491724 -4.1960087
  3.5273974   3.9500172   3.3998497   1.060889    1.3025262   0.7630343
  1.0983273   7.5343094  -0.17143998 -0.19138809  2.592282    3.4557328
  2.2883325   3.8104346   5.041018   -2.6302676   2.3943849  -1.1254233
 -0.8055102  -2.151997    1.2059126   2.6163416   6.418308    3.2423422
 -3.3988633  -4.5825257   2.7769718   4.8112893  -7.310984    5.311816
  4.830135    4.134999   -0.22010647  1.8302001 ]",<User> <User> <User> And they do not feed goat,<user> <user> <user> or vo bakri ka rape nhi karte hai vo unki begam hi hoti hai
147,0,3111156184,935933724063014912,"[ 0.48297712 -0.02832352  0.2631275   1.7838984  -1.1929736  -2.664107
 -0.5248403  -1.3714122  -0.6025365   0.8532418  -1.9832773   0.31345052
 -0.27803463 -0.65509164 -0.8505235  -0.4940275   1.2690923   1.2270346
  1.5563934   1.174234    0.9207747  -1.5432253  -1.9072874  -3.018757
 -0.57551414 -0.42983916 -2.5054023  -0.64819604 -2.2485147  -0.03077409
 -0.35770947  0.09067562 -1.4075444  -1.1321156   0.45746088 -1.9789433
 -0.8820975  -0.14659613 -2.4395971  -0.8684233  -2.2249718   1.1208222
 -0.66995305 -2.0804634   0.5419568   3.1712039  -1.078246   -0.25514477
 -2.7570632   0.14725117  0.4532061   0.27160478  2.0409675  -1.0499344
 -1.1074858  -0.2961624  -0.7115036  -0.6225891   1.3854885   1.6239325
  0.858543   -1.2599077  -0.02694002 -0.5553392 ]","<user> <user> do not have a user name or user name or user name, you do not want to be able to reply to this question unless you want to send us a message from the user <user> n I would like to convey me the wo it does not want to be able to hide it <hashtag>",<user> <user> do one thing yr sabse pehle <user> n <user> ko tag karo n dikhao unhe k kisi ko hate krne me itna andha hona achha nai hkam se kam sach jaan k zahar uglo inko khudka <user> n arshi b us convo me the wo to inko dikhega nai bas hina hina kra lo inse <hashtag>
148,1,933589214591111168,935933558417367040,"[ 0.00345602  0.00650599  0.00459742 -0.00671069 -0.00457197 -0.00538434
  0.00379879 -0.00146598 -0.00282365 -0.00031536 -0.00680562 -0.0074648
  0.0064155  -0.00474261 -0.00528207 -0.00510429  0.00754423 -0.00751661
 -0.00041709  0.00519512  0.00500588  0.00465571  0.00512533 -0.00384859
  0.000212    0.00301488  0.00531903 -0.00367424 -0.00472695 -0.00402885
  0.00242578  0.00691571 -0.00751089  0.00750653 -0.0053564  -0.00764047
  0.00590055 -0.00166939  0.0050925   0.00298177 -0.00025366 -0.00025172
 -0.00036904  0.00232454 -0.00676146 -0.00147777  0.00712597 -0.00034568
  0.00430982  0.00486489 -0.00749855 -0.00477315 -0.00777961 -0.00466068
  0.00252093  0.0011571  -0.00549602  0.00043347 -0.00134764 -0.00192007
 -0.0062594   0.00405038 -0.00520618 -0.00541713]","<User> As Shilpa is out of the show, she does not even throw anything out of Babe, she does not do that, he is Shilpa Shinde",<user> shilpa ko jese show se nikal ke faka hai wese he bb se bhi nikal ke fake do kuch deserve nahe karte wo i hate shilpa shinde
149,0,934327154686410752,935932822908309505,"[-6.6621276e-03  1.8827039e-03 -6.3740541e-03  4.0788706e-05
 -7.5621037e-03  3.3176101e-03  7.5249509e-03 -4.4288300e-03
  5.0043785e-03 -1.8520236e-03 -1.6340535e-03  2.5346878e-03
 -5.7937147e-04 -2.4253137e-03 -7.4506542e-03 -5.9633494e-05
  6.0849003e-03 -4.2733848e-03  2.4327349e-03  4.9867568e-04
  2.7840033e-03  9.2867494e-04  6.3682650e-03  4.2291055e-03
  7.6798364e-03  2.8961224e-03 -2.7209453e-03 -3.0207064e-03
  3.2824180e-03  5.6285947e-03 -3.3323509e-03  3.6286728e-03
 -5.0234059e-03  1.4900854e-03 -1.9127319e-03  5.1328116e-03
  3.1759241e-03 -6.9848653e-03  6.5553430e-03 -6.7584566e-03
  3.1830177e-03  2.5126436e-03 -7.3805251e-03 -4.3018078e-03
  3.5198086e-03 -1.5431520e-05  2.9427644e-03  1.2272715e-03
 -4.3585061e-04  1.1695478e-03 -1.7087937e-04  5.7680057e-03
  2.3137559e-03  2.2132498e-04 -6.2838732e-03  3.0479624e-03
  4.3110591e-03  6.6611036e-03 -3.2585789e-03 -4.4531794e-03
 -1.5811406e-03  1.6116163e-03  6.1339894e-03 -5.6495611e-03]","<user> I do not know how to do it when I have a bitch and I do not know how to do it, I am going to look like a mirror, but I do not know what I am looking for, but I do not want to do it myself.",<user> akash ki kya halat ki h aur wo bitch bandagi baar baar khoon k ansu khoon k ansu kr rahi h dikhe to nhi aansukisi k mirchi ankh mei jae to wo ankh nhi khol paegabt wo thodi der mei khadi thi task mei waooo
150,1,934130917383094272,935932469009776640,"[  3.4861138   -2.4905324    1.94942     -3.6032395   -4.054728
  -4.0470533   -1.0084115   -1.2937381   -3.2742505    6.2316165
   1.1834589   -2.6921573    2.9955785    6.01151     -4.4767666
   3.179321    -1.3646705    3.3449664    2.8866787   -1.2030072
  -1.7122676    1.6929979   -2.006536    -5.6255617    3.2107444
  -4.6334295   -7.4147387   -1.3764813    1.6513158    4.866171
   1.1503036    1.2842457   -3.780993    -0.6905357    2.0511584
  -5.752146     3.4885268   -5.744711   -10.458292    -1.3975608
  -6.7205143    2.5547915    1.5218422   -5.9205265   -3.1586204
   5.891515    -4.220265     1.0154898   -3.3473573    6.2717867
   0.09072773  -3.9469695    2.344202    -0.8944123   -0.12401884
   2.4181008   -4.1047645   -0.54403836   3.5870385    1.7004542
  -1.7959199    3.1463163   -0.37803924   1.6278387 ]",I would like to know that he is staying in the house for such a cruel punishment and that he will not be able to give a trimmer any more than I do not want to punish him for being a victim of vikas shilpa,vote for luv tyagi aaj jo hua uske baad he deserve to stay in bb house such cruel punish and bandagi be waqt vikas ne trimmer q nhi chhinna uske haath se i hate punish bandagi vikas shilpa
151,1,912672257129902080,935932401359904768,"[ 0.0048246   0.00715931 -0.00617267  0.00579367 -0.00270067  0.00624028
 -0.00496773  0.00492466  0.00581564 -0.00689094  0.00116436 -0.0036312
 -0.00216934  0.00639864  0.00453711  0.00444085  0.00513224 -0.00698793
 -0.00308767 -0.003476   -0.00476889 -0.00699479 -0.00130638  0.00520533
  0.00496748 -0.00201802  0.00745595 -0.00648308 -0.00163598 -0.00328128
  0.00389187 -0.00629272  0.00695703 -0.00127653  0.00323999  0.00153438
 -0.00657502  0.00164392 -0.00484903 -0.00120933  0.00121696  0.00059617
  0.00180457  0.00195723 -0.0036548   0.00462391  0.00418657 -0.00704079
 -0.00671544  0.00674166 -0.00414303  0.0059613   0.0026962  -0.00777773
  0.00384329  0.00175612  0.00174431  0.0063691  -0.00358972 -0.00240628
  0.00446608  0.00403469  0.0005539   0.00179644]",<User> heat <user> triggers do the same thing in his show and even here,<user> hate <user> trigger wahi karti hai uske show me bhi chubti thi or yaha bhi
152,0,242147355,831648637037862912,"[ 4.24477644e-03  5.03028883e-03  7.12966826e-03 -4.97462787e-03
  3.52082262e-03 -5.43440459e-03  5.88416029e-03  5.24340197e-03
 -7.18486868e-03  4.17253608e-03  4.04162938e-03  2.85721757e-03
 -5.37300995e-03 -4.17987537e-03 -5.38201630e-03  1.18643606e-04
  6.47600694e-03 -2.58884602e-03 -5.01764880e-04  5.53117320e-03
  6.77509140e-03  5.79648279e-03 -3.23452055e-03  6.32252498e-03
 -6.42027706e-04 -4.84449789e-03  1.23205339e-03 -1.13931845e-03
  2.09617987e-03  9.93135502e-04  7.64709665e-03  8.93728691e-04
 -7.51602510e-03  6.65615266e-03  4.04292950e-03  6.49932912e-03
 -2.45540519e-03  3.85155412e-03 -4.83215367e-03 -4.71136719e-03
 -4.48309071e-03 -4.82284697e-03  4.95474134e-03 -7.73193082e-03
 -4.66157869e-03 -5.35117555e-03  5.14348612e-05  5.80122042e-03
 -2.35298695e-03 -1.64737937e-03 -1.09107723e-03 -3.17980628e-03
 -5.74331777e-03 -1.11119851e-04 -6.43404061e-03 -7.14803301e-03
 -5.17347129e-03  7.39977369e-03  1.04421203e-03 -6.50688214e-03
 -3.01898713e-03  1.34586042e-03  4.24786331e-03 -2.40524346e-03]","<User> is the only public to kill, both of them were arrested for the bribe, so that Majeed could suck his blood.",<user> marne ke liye sirf public hai ye dono haramkhor ganje bhaion ko be liye roka gaya taa ke hamara mazeed khoon choos saken
153,0,2900323814,831613843583488001,"[-5.6548417e-01  1.2737563e+00  2.0093234e+00 -4.6984882e+00
 -4.5681353e+00 -3.1510422e-01 -6.4839296e-02 -4.3117661e+00
 -8.6854873e-03 -4.3869286e+00 -2.5431533e+00 -1.4343082e+00
 -7.7658162e+00 -3.5931590e-01 -6.7406821e+00 -2.4351606e+00
 -9.3241638e-01 -4.3875146e+00 -5.5519037e+00 -1.2157569e+00
  5.5285654e+00 -1.9081961e-01 -1.4622967e+00 -7.2897291e+00
 -3.5917435e+00  6.7143512e+00 -2.1173170e+00 -5.4357905e+00
 -3.5838589e-01  2.8476110e+00  5.3017683e+00  5.4827827e-01
  4.0269389e+00  1.4449083e+00 -9.0172178e-01  1.3873214e+00
 -3.3859477e+00 -4.2629361e+00  6.7506158e-01  3.0930600e+00
 -9.1261263e+00 -2.2234938e+00  2.0485550e-01  4.0665808e+00
  9.1245240e-01  1.4575801e+00  2.8032179e+00  1.5105797e+00
 -3.0127840e+00 -1.7426604e+00  7.4230075e+00  3.0805049e+00
  1.5088109e+00  5.8080239e+00  1.7363412e+00  1.3474388e+00
  1.9588244e-01 -5.0272565e+00  6.1116357e+00 -2.7796907e+00
  4.2475295e+00 -2.2694807e+00  7.9544249e+00 -5.0966234e+00]",<User> has exceeded the rapacious story today,<user> zyada hogya hai rape se aagay nikal gayi hai aj kahani
154,0,742096541708517376,831613744304234497,"[ 0.00288432  0.00244875 -0.00631666  0.00112473  0.00611742  0.00602438
 -0.00277956 -0.00192894 -0.00018518  0.00098879  0.00505152  0.0064273
 -0.0005886  -0.0067332   0.00582174  0.00037195 -0.00763188 -0.00040873
 -0.00162123  0.00509858 -0.00636064 -0.00670017 -0.00769    -0.00705443
  0.00403849  0.00047765 -0.00211144 -0.00105342 -0.00719165 -0.00298549
 -0.00749933 -0.00397786  0.00578933  0.00733977 -0.00516569 -0.0066836
 -0.00523292  0.00763246 -0.0011929  -0.00572165  0.00109379 -0.00215924
  0.00211833 -0.00731378  0.00156539 -0.00430109 -0.00044605  0.00558315
 -0.00034493 -0.00168057 -0.00298412 -0.00636435  0.00378938  0.00034287
 -0.0066572   0.00738554 -0.00684244  0.00081357 -0.0065037  -0.00112825
  0.00089135  0.00219028 -0.00670937  0.00774445]","The person who is speaking to whom the devotee is speaking is brought to this Bhadva Kadayani tech hatred can be spread, but the de du shi shows",<user> kisse bol rahe ho bhakt ko bol kar hi laya gaya ye bhadwa kadyani take hatred fela sake but d q y d ppl go to dis show
155,0,1489585872,831595103768698880,"[-7.0849499e-03 -2.7827253e-03 -3.0383829e-03 -6.7224854e-04
  3.6482397e-03  1.3509688e-03  1.0454901e-03  5.0926288e-03
  4.1345516e-03  2.5037285e-03  5.2137248e-04  1.7442770e-03
  1.4742269e-03 -2.9085972e-03 -5.8941413e-03  4.7584688e-03
  6.0911733e-03  4.2661666e-03 -3.8925733e-03 -2.6179389e-03
 -1.1894577e-03  5.9369509e-04 -4.8609241e-03 -6.2635210e-03
 -3.6006002e-03  7.6359231e-03 -2.3987191e-03  5.4364959e-03
 -9.3985582e-05 -1.4755827e-03  3.1625328e-03  5.7854597e-03
 -3.8982567e-03  7.7866856e-03 -7.7684056e-03  2.5424324e-03
 -6.0076069e-04  3.3049162e-03  4.6808319e-03 -2.3217606e-03
 -7.1655293e-03  4.4503101e-04 -3.7167261e-03 -5.6474758e-03
  1.5175899e-03  7.3915105e-03  2.3242040e-03  5.7643992e-03
  6.6555329e-03 -5.4639941e-03  1.8006358e-03 -3.8274671e-03
 -3.9473805e-03  1.4970524e-03  2.2676729e-03 -2.7673990e-03
 -7.0240092e-03 -3.8943572e-03 -7.4570561e-03 -4.5822351e-03
 -3.4519031e-03  2.8602374e-03 -1.8821253e-03  7.3349332e-03]","<User> <user> <user> party is doing girls, it seems that poor rapa has been done",<user> <user> <user> party to girls kar rahi hai wo to bechara rape hone gaya hai lagta hai
156,0,379151042,831593870290976769,"[  9.244055     3.3904386    1.441585     2.0817144   -3.1518736
   5.6894083   -1.6118743    5.704383     2.971046     6.0557857
 -12.006572    -0.0602701    5.744091     1.3399229   -3.033469
  -7.6389937   -0.02203709  -1.2024966   -0.26193088   1.9872878
   0.8992949    1.184876    -1.3700485   -6.862537    -0.4084378
   5.0454683   -0.1292594   -4.249982    -2.6234615    6.7678385
  -6.3044057   -2.2891788    6.563824     1.0849522   -0.62615705
  -3.1186812   -0.9675511   11.656382     8.771697     6.81166
  -5.3460474    0.2936434    3.067221     2.2917588   -6.2901535
  -1.9711454   -0.08429319  -3.3220127   -0.38818008   3.1441202
  -1.3936718   -3.1175113   -4.6244173   -2.560369    -2.040515
   5.0370674   -5.672957     0.43796977  -2.6500869    4.478275
  -2.6097865   -4.745255    -0.10027342   1.9688485 ]",<User> Peepal Bay More Apart Than Thier Mistake Not to Hate Not only Dude and Not at all with Apon,<user> people be more important than their mistake nafrat karna nahi aata hota hi nahi yaar aur apno se toh bilkul nahi
157,0,2476632985,831593133527937025,"[ 2.0169022   1.1226792  -0.2777879   1.2360643   0.7505132   1.070964
  0.38160685 -1.0739462  -1.8363547   0.6222628  -2.1446002   0.6131452
 -0.95714235 -1.0816319   0.4147843  -2.1967309   2.0364172  -0.9192604
  0.6695885  -1.6049087  -2.5328887  -1.072301    0.14507814  1.6960586
  1.0714444   1.6076822  -0.46730918 -0.9019135   0.19195549 -2.1573892
 -1.7980101  -2.0612462  -1.8666925  -1.2951115  -0.7711346  -2.1000493
 -0.05819794  1.0359938   0.20454349 -2.8445752  -0.39193854  0.57475644
 -0.62691444 -0.6104739  -0.21285306 -1.3587657  -2.9426858  -1.0972954
  1.2566873   2.4285047  -0.71212494 -0.708023   -0.21570012  0.42870268
  2.7601986   1.3919041   0.06692542  0.07116766 -4.665581   -0.7401385
  0.9780426   1.6465639  -2.6933305  -0.44538745]","<User> <user> Once again, the arm of the arm like the 90s will look like India will eliminate terrorism from the world. <Hashtag>",<user> <user> ek bar phir 90s ki tarah fauj ke hath khol ke dekho india kya duniya se terrorism khatam kar degi <hashtag>
158,0,2476632985,831592984445480961,"[ 2.0169022   1.1226792  -0.2777879   1.2360643   0.7505132   1.070964
  0.38160685 -1.0739462  -1.8363547   0.6222628  -2.1446002   0.6131452
 -0.95714235 -1.0816319   0.4147843  -2.1967309   2.0364172  -0.9192604
  0.6695885  -1.6049087  -2.5328887  -1.072301    0.14507814  1.6960586
  1.0714444   1.6076822  -0.46730918 -0.9019135   0.19195549 -2.1573892
 -1.7980101  -2.0612462  -1.8666925  -1.2951115  -0.7711346  -2.1000493
 -0.05819794  1.0359938   0.20454349 -2.8445752  -0.39193854  0.57475644
 -0.62691444 -0.6104739  -0.21285306 -1.3587657  -2.9426858  -1.0972954
  1.2566873   2.4285047  -0.71212494 -0.708023   -0.21570012  0.42870268
  2.7601986   1.3919041   0.06692542  0.07116766 -4.665581   -0.7401385
  0.9780426   1.6465639  -2.6933305  -0.44538745]","<User> Once again, like the 90s, the arm of the arm will open. India will eliminate terrorism from the world. <Hashtag>",<user> ek bar phir 90s ki tarah fauj ke hath khol ke dekho india kya duniya se terrorism khatam kar degi <hashtag>
159,0,420566356,831592963889307648,"[-1.665348   -0.7713331  -0.0404721   0.29337633  1.6835915  -0.136282
  2.0843263   0.37180498  0.15431209  1.9711266  -0.42802072  4.351904
 -4.6803293   0.7757784  -2.6695385   0.1070209   0.37173778 -2.3931625
  3.9764655   4.3470116  -3.3224459   1.0909244  -2.702828    1.8962792
  1.354598   -0.0705413   2.3396242   1.9845755   2.0815432   0.26686245
  1.5419734   0.82771826 -0.15459427 -3.7720752  -1.4816129  -1.1162442
 -1.9089651  -0.87441     1.0645747   0.5541751  -0.5654368  -1.3785192
  1.3028632  -0.9482891  -3.781716   -1.7227515  -3.1270413   0.6439266
  0.77305114 -3.6075354  -1.6490889   1.347573    0.7496442   2.532774
  0.30009326 -1.1618652   0.6242321   2.254918   -1.1452392   2.5682704
 -3.737334   -3.9680345   1.0334283  -0.16871934]",<User> <User> <User> <User> The payment of Ayesha and Muhammad is black money,<user> <user> <user> <user> ayesha aur muhammad ka rape hi kaladhan hai
160,1,2231870524,831590264905093121,"[ 1.2179878  -0.43405268  4.92952    -5.649191    9.256316   -0.8618073
 -0.02925039 -3.7080107   4.422126    0.85465455  1.9126515  -1.1412853
 -6.895372   -1.8941063  -1.4302365   8.076734    1.0816456  -2.611004
 -0.37284052 -8.317968    2.148976    0.9314606   1.7295393   1.0012462
  3.7312114  -4.2531238   1.6464862   0.18025328 -2.0894637  -8.909597
  1.72144     7.0244865  -3.0960202  -6.1900015  -3.42994     5.9830065
 -1.507249   -1.7795973  -1.4265099   3.9268727  -1.7312554  -7.693285
 -3.7609785   2.2988086  -1.4763861   1.201182   -3.6718867   2.124013
  3.5714235  -5.6677856  -1.2076701  -1.6500301   2.065202   -1.4835777
 -0.23497352  2.52517    -2.1498618   5.5435343   2.9598112   4.1849704
 -3.8311133   6.738602    6.2470403  -6.083054  ]",<User> So Hate You So Much Ayili: How did you steal me as a thief,<user> i hate you so much aaaleee tum chor kar mujhe so kaise gaye
161,0,800236512138801152,831586225102450690,"[-1.1321296e-03 -4.1612745e-03  4.2995256e-03 -2.2972540e-03
 -6.5315994e-03 -6.4814198e-03  4.4539780e-03  7.4779749e-04
 -1.6268655e-03 -2.3822235e-03 -5.1215137e-03 -4.7061867e-03
  3.1082955e-04 -4.7905743e-03  7.0201787e-03  2.5536113e-03
  6.1810007e-03 -1.0551946e-03 -1.0307836e-03  5.5078687e-03
  4.0386794e-03  2.1981706e-03  4.8091938e-03  6.6036214e-03
  3.6167372e-03 -4.6880980e-04  3.8260366e-03 -7.7556688e-03
 -2.8870062e-03  7.0466795e-03 -7.4215390e-04  5.7654460e-03
  2.1233952e-03  3.6850757e-05 -1.3634324e-03  1.3498162e-03
 -3.2142315e-03 -2.5163903e-03 -3.2651769e-03  1.8474362e-03
  5.3140908e-03  7.4177869e-03 -8.2195667e-04  4.6794037e-03
 -3.7391132e-03  6.9157861e-04  7.8183663e-04  6.8648062e-03
  4.1295849e-03  2.8598809e-04 -4.0648030e-03  3.2253393e-03
  4.8364080e-03  6.4044660e-03  1.1284901e-03 -1.1591681e-03
  2.7457986e-03  4.9584215e-03  6.0887458e-03 -6.8671969e-03
  7.1737105e-03 -6.0070818e-03  2.0945149e-03 -1.9008401e-03]","<User> Yes, what happened in the state of Congress, only scam scam rape malaria",<user> haan congress ke rajya mein hota hi kya tha sirf ghotale scam rape mehangayi
